13.8, -13.2, -29.4
15, -13.8, -28.8
14.4, -16.2, -32.4
14.4, -15, -30.6
14.4, -15, -30.6
15, -17.4, -32.4
13.2, -18, -32.4
14.1, -18.9, -33.3
14.7, -20.1, -34.5
15, -19.2, -33.6
14.7, -20.7, -33.9
14.1, -20.1, -34.5
15.3, -21.9, -35.7
14.1, -23.1, -36.9
14.7, -21.9, -35.1
15, -24, -36.6
15.3, -23.7, -36.3
15.3, -24.9, -38.1
15.6, -24.6, -36.6
15.6, -25.8, -37.5
16.2, -25.2, -38.4
15, -26.4, -37.8
15.6, -25.8, -37.8
15.6, -26.4, -38.4
15, -27, -37.8
15, -28.2, -39
14.1, -29.1, -38.7
15.9, -27.3, -38.1
15.9, -29.7, -39.3
15.6, -30, -40.8
14.7, -30.3, -39.3
13.8, -31.2, -39.6
15.3, -30.3, -39.3
14.4, -31.5, -39.3
13.8, -32.4, -40.8
13.8, -31.8, -39.6
13.5, -32.1, -39.9
13.2, -32.4, -39.6
13.5, -32.7, -40.5
13.2, -32.4, -39.6
12.3, -33.3, -39.9
12, -34.2, -40.8
12.3, -34.5, -39.3
12.9, -33.9, -39.9
12.6, -34.8, -40.8
11.1, -35.1, -39.9
10.5, -35.7, -40.5
12.3, -35.7, -39.9
10.2, -35.4, -37.8
11.7, -36.9, -39.9
10.2, -36.6, -37.8
10.2, -36.6, -37.8
8.4, -36.6, -37.2
8.7, -37.5, -37.5
7.5, -37.5, -36.9
6.9, -37.5, -36.3
6.9, -38.1, -36.3
6.6, -37.2, -35.4
7.2, -36, -34.8
5.1, -38.1, -35.1
3.9, -38.7, -35.1
4.2, -38.4, -34.8
3.6, -37.2, -32.4
4.5, -37.5, -33.3
3, -37.8, -33
3, -37.2, -33
1.8, -37.2, -30.6
2.4, -37.8, -31.8
1.5, -37.5, -30.9
0.6, -39, -31.2
1.8, -37.2, -31.2
0.3, -37.5, -29.1
-0.3, -38.1, -29.7
-0.6, -37.2, -29.4
-1.2, -36, -27.6
-0.9, -36.9, -28.5
-1.8, -37.8, -28.8
-0.9, -36.3, -26.7
-0.9, -36.3, -26.7
-2.1, -34.5, -24.9
-3, -35.4, -25.2
-2.1, -35.1, -24.9
-3.6, -35.4, -24.6
-1.8, -34.8, -24.6
-2.7, -33.9, -23.7
-3.9, -33.9, -23.1
-2.7, -33.3, -22.5
-3, -34.2, -22.8
-3.3, -33.9, -23.1
-3.6, -32.4, -21.6
-3, -32.4, -21
-3.3, -32.7, -20.7
-3, -32.4, -21
